Case ID,Activity,Timestamp,Resource,Loan type,Amount,Channel,Region,Outcome
L0429,Submit application,2025-05-19 10:00:00,Portal,Mortgage,267400.00,Online,East,Approved
L0429,Check completeness,2025-05-19 19:38:00,Ben,Mortgage,267400.00,Online,East,Approved
L0429,Assess credit,2025-05-20 17:03:00,Farah,Mortgage,267400.00,Online,East,Approved
L0429,Manual review,2025-05-23 15:49:00,Gil,Mortgage,267400.00,Online,East,Approved
L0429,Approve application,2025-05-24 11:13:00,Eli,Mortgage,267400.00,Online,East,Approved
L0429,Send offer,2025-05-24 19:05:00,Ana,Mortgage,267400.00,Online,East,Approved
L0429,Sign contract,2025-05-28 12:53:00,Dana,Mortgage,267400.00,Online,East,Approved
L0430,Submit application,2025-03-26 09:00:00,Dana,Auto,17900.00,Branch,North,Rejected
L0430,Check completeness,2025-03-27 02:55:00,Dana,Auto,17900.00,Branch,North,Rejected
L0430,Reject application,2025-03-27 06:47:00,Dana,Auto,17900.00,Branch,North,Rejected
L0431,Submit application,2025-06-13 10:00:00,Portal,Mortgage,91700.00,Online,East,Approved
L0431,Check completeness,2025-06-13 20:54:00,Ben,Mortgage,91700.00,Online,East,Approved
L0431,Assess credit,2025-06-15 10:14:00,Eli,Mortgage,91700.00,Online,East,Approved
L0431,Manual review,2025-06-17 06:47:00,Gil,Mortgage,91700.00,Online,East,Approved
L0431,Approve application,2025-06-17 11:53:00,Farah,Mortgage,91700.00,Online,East,Approved
L0431,Send offer,2025-06-17 18:05:00,Ben,Mortgage,91700.00,Online,East,Approved
L0431,Sign contract,2025-06-19 08:35:00,Chen,Mortgage,91700.00,Online,East,Approved
L0432,Submit application,2025-01-11 08:00:00,Ana,Business,128700.00,Broker,North,Approved
L0432,Check completeness,2025-01-12 02:14:00,Ben,Business,128700.00,Broker,North,Approved
L0432,Request documents,2025-01-12 03:28:00,Dana,Business,128700.00,Broker,North,Approved
L0432,Receive documents,2025-01-13 19:44:00,Ana,Business,128700.00,Broker,North,Approved
L0432,Assess credit,2025-01-14 18:02:00,Eli,Business,128700.00,Broker,North,Approved
L0432,Manual review,2025-01-17 05:01:00,Gil,Business,128700.00,Broker,North,Approved
L0432,Approve application,2025-01-17 12:15:00,Eli,Business,128700.00,Broker,North,Approved
L0432,Send offer,2025-01-17 17:38:00,Ben,Business,128700.00,Broker,North,Approved
L0432,Sign contract,2025-01-22 17:04:00,Ben,Business,128700.00,Broker,North,Approved
L0433,Submit application,2025-01-19 13:00:00,Dana,Personal,18300.00,Branch,West,Approved
L0433,Check completeness,2025-01-19 17:08:00,Ana,Personal,18300.00,Branch,West,Approved
L0433,Assess credit,2025-01-20 19:05:00,Farah,Personal,18300.00,Branch,West,Approved
L0433,Approve application,2025-01-21 14:51:00,Farah,Personal,18300.00,Branch,West,Approved
L0433,Send offer,2025-01-21 17:21:00,Chen,Personal,18300.00,Branch,West,Approved
L0433,Sign contract,2025-01-26 08:41:00,Ben,Personal,18300.00,Branch,West,Approved
L0434,Submit application,2025-02-04 13:00:00,Dana,Auto,29300.00,Branch,South,Approved
L0434,Check completeness,2025-02-05 02:05:00,Ben,Auto,29300.00,Branch,South,Approved
L0434,Assess credit,2025-02-06 01:17:00,Eli,Auto,29300.00,Branch,South,Approved
L0434,Approve application,2025-02-06 11:15:00,Farah,Auto,29300.00,Branch,South,Approved
L0434,Send offer,2025-02-06 17:57:00,Ana,Auto,29300.00,Branch,South,Approved
L0434,Sign contract,2025-02-09 22:32:00,Ben,Auto,29300.00,Branch,South,Approved
L0435,Submit application,2025-05-10 09:00:00,Portal,Personal,5300.00,Online,North,Approved
L0435,Check completeness,2025-05-11 04:28:00,Chen,Personal,5300.00,Online,North,Approved
L0435,Assess credit,2025-05-12 07:02:00,Eli,Personal,5300.00,Online,North,Approved
L0435,Approve application,2025-05-12 14:00:00,Farah,Personal,5300.00,Online,North,Approved
L0435,Send offer,2025-05-12 18:52:00,Dana,Personal,5300.00,Online,North,Approved
L0435,Sign contract,2025-05-18 18:36:00,Dana,Personal,5300.00,Online,North,Approved
L0436,Submit application,2025-04-17 12:00:00,Portal,Personal,15400.00,Online,North,Approved
L0436,Check completeness,2025-04-17 22:21:00,Ben,Personal,15400.00,Online,North,Approved
L0436,Assess credit,2025-04-19 11:18:00,Eli,Personal,15400.00,Online,North,Approved
L0436,Approve application,2025-04-19 17:05:00,Eli,Personal,15400.00,Online,North,Approved
L0436,Send offer,2025-04-19 22:56:00,Chen,Personal,15400.00,Online,North,Approved
L0436,Sign contract,2025-04-23 06:43:00,Ben,Personal,15400.00,Online,North,Approved
L0437,Submit application,2025-04-09 16:00:00,Dana,Mortgage,184300.00,Branch,West,Approved
L0437,Check completeness,2025-04-09 19:55:00,Chen,Mortgage,184300.00,Branch,West,Approved
L0437,Assess credit,2025-04-10 21:33:00,Farah,Mortgage,184300.00,Branch,West,Approved
L0437,Manual review,2025-04-13 05:32:00,Gil,Mortgage,184300.00,Branch,West,Approved
L0437,Approve application,2025-04-13 15:59:00,Farah,Mortgage,184300.00,Branch,West,Approved
L0437,Send offer,2025-04-13 23:19:00,Ben,Mortgage,184300.00,Branch,West,Approved
L0437,Sign contract,2025-04-17 10:08:00,Ana,Mortgage,184300.00,Branch,West,Approved
L0438,Submit application,2025-01-08 16:00:00,Portal,Mortgage,342800.00,Online,South,Approved
L0438,Check completeness,2025-01-09 03:03:00,Dana,Mortgage,342800.00,Online,South,Approved
L0438,Assess credit,2025-01-11 02:55:00,Eli,Mortgage,342800.00,Online,South,Approved
L0438,Manual review,2025-01-12 05:36:00,Gil,Mortgage,342800.00,Online,South,Approved
L0438,Approve application,2025-01-12 10:45:00,Eli,Mortgage,342800.00,Online,South,Approved
L0438,Send offer,2025-01-12 15:39:00,Ana,Mortgage,342800.00,Online,South,Approved
L0438,Sign contract,2025-01-19 05:46:00,Ben,Mortgage,342800.00,Online,South,Approved
L0439,Submit application,2025-06-16 08:00:00,Chen,Auto,17700.00,Branch,East,Approved
L0439,Check completeness,2025-06-16 15:41:00,Dana,Auto,17700.00,Branch,East,Approved
L0439,Assess credit,2025-06-16 19:54:00,Eli,Auto,17700.00,Branch,East,Approved
L0439,Approve application,2025-06-17 09:59:00,Eli,Auto,17700.00,Branch,East,Approved
L0439,Send offer,2025-06-17 13:41:00,Dana,Auto,17700.00,Branch,East,Approved
L0439,Sign contract,2025-06-21 17:12:00,Ana,Auto,17700.00,Branch,East,Approved
L0440,Submit application,2025-06-16 12:00:00,Dana,Personal,18600.00,Broker,South,Approved
L0440,Check completeness,2025-06-16 21:21:00,Ben,Personal,18600.00,Broker,South,Approved
L0440,Request documents,2025-06-17 00:20:00,Chen,Personal,18600.00,Broker,South,Approved
L0440,Receive documents,2025-06-20 03:56:00,Dana,Personal,18600.00,Broker,South,Approved
L0440,Assess credit,2025-06-21 15:08:00,Eli,Personal,18600.00,Broker,South,Approved
L0440,Approve application,2025-06-22 06:09:00,Farah,Personal,18600.00,Broker,South,Approved
L0440,Send offer,2025-06-22 13:36:00,Ben,Personal,18600.00,Broker,South,Approved
L0440,Sign contract,2025-06-26 21:21:00,Ben,Personal,18600.00,Broker,South,Approved
L0441,Submit application,2025-02-04 08:00:00,Portal,Mortgage,254400.00,Online,North,Rejected
L0441,Check completeness,2025-02-05 03:56:00,Ana,Mortgage,254400.00,Online,North,Rejected
L0441,Request documents,2025-02-05 05:21:00,Dana,Mortgage,254400.00,Online,North,Rejected
L0441,Receive documents,2025-02-13 10:16:00,Ben,Mortgage,254400.00,Online,North,Rejected
L0441,Request documents,2025-02-13 12:38:00,Chen,Mortgage,254400.00,Online,North,Rejected
L0441,Receive documents,2025-02-22 12:54:00,Dana,Mortgage,254400.00,Online,North,Rejected
L0441,Assess credit,2025-02-22 22:50:00,Farah,Mortgage,254400.00,Online,North,Rejected
L0441,Manual review,2025-02-25 16:06:00,Gil,Mortgage,254400.00,Online,North,Rejected
L0441,Reject application,2025-02-26 19:09:00,Eli,Mortgage,254400.00,Online,North,Rejected
L0442,Submit application,2025-05-10 13:00:00,Portal,Personal,15200.00,Online,East,Approved
L0442,Check completeness,2025-05-11 04:09:00,Ben,Personal,15200.00,Online,East,Approved
L0442,Assess credit,2025-05-12 06:10:00,Farah,Personal,15200.00,Online,East,Approved
L0442,Approve application,2025-05-13 00:03:00,Eli,Personal,15200.00,Online,East,Approved
L0442,Send offer,2025-05-13 01:19:00,Dana,Personal,15200.00,Online,East,Approved
L0442,Sign contract,2025-05-19 00:17:00,Dana,Personal,15200.00,Online,East,Approved
L0443,Submit application,2025-03-19 15:00:00,Ana,Auto,39700.00,Branch,North,Approved
L0443,Check completeness,2025-03-20 12:06:00,Ben,Auto,39700.00,Branch,North,Approved
L0443,Request documents,2025-03-20 13:31:00,Dana,Auto,39700.00,Branch,North,Approved
L0443,Receive documents,2025-03-21 17:36:00,Ana,Auto,39700.00,Branch,North,Approved
L0443,Assess credit,2025-03-23 09:05:00,Eli,Auto,39700.00,Branch,North,Approved
L0443,Approve application,2025-03-24 02:48:00,Farah,Auto,39700.00,Branch,North,Approved
L0443,Send offer,2025-03-24 08:30:00,Ben,Auto,39700.00,Branch,North,Approved
L0443,Sign contract,2025-03-25 18:16:00,Ana,Auto,39700.00,Branch,North,Approved
L0444,Submit application,2025-02-16 11:00:00,Chen,Personal,6900.00,Branch,West,Approved
L0444,Check completeness,2025-02-17 04:56:00,Ben,Personal,6900.00,Branch,West,Approved
L0444,Assess credit,2025-02-17 21:12:00,Farah,Personal,6900.00,Branch,West,Approved
L0444,Approve application,2025-02-18 01:16:00,Farah,Personal,6900.00,Branch,West,Approved
L0444,Send offer,2025-02-18 08:11:00,Dana,Personal,6900.00,Branch,West,Approved
L0444,Sign contract,2025-02-20 07:10:00,Dana,Personal,6900.00,Branch,West,Approved
L0445,Submit application,2025-04-23 09:00:00,Chen,Mortgage,257400.00,Branch,West,Rejected
L0445,Check completeness,2025-04-23 11:54:00,Ben,Mortgage,257400.00,Branch,West,Rejected
L0445,Request documents,2025-04-23 15:24:00,Chen,Mortgage,257400.00,Branch,West,Rejected
L0445,Receive documents,2025-04-30 23:16:00,Dana,Mortgage,257400.00,Branch,West,Rejected
L0445,Assess credit,2025-05-02 19:07:00,Eli,Mortgage,257400.00,Branch,West,Rejected
L0445,Manual review,2025-05-04 12:00:00,Gil,Mortgage,257400.00,Branch,West,Rejected
L0445,Reject application,2025-05-05 09:44:00,Eli,Mortgage,257400.00,Branch,West,Rejected
L0446,Submit application,2025-06-07 15:00:00,Portal,Personal,4000.00,Online,West,Approved
L0446,Check completeness,2025-06-07 19:30:00,Ben,Personal,4000.00,Online,West,Approved
L0446,Assess credit,2025-06-08 19:14:00,Farah,Personal,4000.00,Online,West,Approved
L0446,Approve application,2025-06-09 07:03:00,Eli,Personal,4000.00,Online,West,Approved
L0446,Send offer,2025-06-09 14:36:00,Chen,Personal,4000.00,Online,West,Approved
L0446,Sign contract,2025-06-12 10:27:00,Dana,Personal,4000.00,Online,West,Approved
L0447,Submit application,2025-05-11 14:00:00,Chen,Business,124000.00,Branch,South,Approved
L0447,Check completeness,2025-05-12 13:26:00,Ben,Business,124000.00,Branch,South,Approved
L0447,Assess credit,2025-05-13 17:57:00,Eli,Business,124000.00,Branch,South,Approved
L0447,Manual review,2025-05-15 12:24:00,Gil,Business,124000.00,Branch,South,Approved
L0447,Approve application,2025-05-16 10:52:00,Eli,Business,124000.00,Branch,South,Approved
L0447,Send offer,2025-05-16 18:50:00,Ben,Business,124000.00,Branch,South,Approved
L0447,Sign contract,2025-05-22 00:22:00,Ben,Business,124000.00,Branch,South,Approved
L0448,Submit application,2025-04-16 13:00:00,Portal,Personal,2500.00,Online,West,Rejected
L0448,Check completeness,2025-04-16 23:43:00,Ben,Personal,2500.00,Online,West,Rejected
L0448,Request documents,2025-04-17 00:52:00,Dana,Personal,2500.00,Online,West,Rejected
L0448,Receive documents,2025-04-24 16:27:00,Ana,Personal,2500.00,Online,West,Rejected
L0448,Assess credit,2025-04-25 00:08:00,Eli,Personal,2500.00,Online,West,Rejected
L0448,Reject application,2025-04-26 18:41:00,Farah,Personal,2500.00,Online,West,Rejected
L0449,Submit application,2025-04-20 11:00:00,Ben,Personal,9900.00,Branch,North,Rejected
L0449,Check completeness,2025-04-20 21:28:00,Chen,Personal,9900.00,Branch,North,Rejected
L0449,Request documents,2025-04-20 23:55:00,Dana,Personal,9900.00,Branch,North,Rejected
L0449,Receive documents,2025-04-29 09:51:00,Chen,Personal,9900.00,Branch,North,Rejected
L0449,Assess credit,2025-04-30 05:10:00,Eli,Personal,9900.00,Branch,North,Rejected
L0449,Reject application,2025-05-01 10:49:00,Farah,Personal,9900.00,Branch,North,Rejected
L0450,Submit application,2025-06-23 12:00:00,Ana,Personal,6800.00,Broker,West,Approved
L0450,Check completeness,2025-06-24 09:41:00,Chen,Personal,6800.00,Broker,West,Approved
L0450,Assess credit,2025-06-26 00:46:00,Eli,Personal,6800.00,Broker,West,Approved
L0450,Approve application,2025-06-26 05:00:00,Eli,Personal,6800.00,Broker,West,Approved
L0450,Send offer,2025-06-26 07:16:00,Dana,Personal,6800.00,Broker,West,Approved
L0450,Sign contract,2025-07-02 21:45:00,Dana,Personal,6800.00,Broker,West,Approved
L0451,Submit application,2025-02-16 14:00:00,Portal,Auto,32200.00,Online,West,Approved
L0451,Check completeness,2025-02-17 10:31:00,Dana,Auto,32200.00,Online,West,Approved
L0451,Request documents,2025-02-17 13:33:00,Ben,Auto,32200.00,Online,West,Approved
L0451,Receive documents,2025-02-20 02:43:00,Chen,Auto,32200.00,Online,West,Approved
L0451,Assess credit,2025-02-21 23:58:00,Farah,Auto,32200.00,Online,West,Approved
L0451,Approve application,2025-02-22 17:03:00,Farah,Auto,32200.00,Online,West,Approved
L0451,Send offer,2025-02-22 22:12:00,Chen,Auto,32200.00,Online,West,Approved
L0451,Sign contract,2025-02-28 19:16:00,Ana,Auto,32200.00,Online,West,Approved
L0452,Submit application,2025-06-01 11:00:00,Portal,Mortgage,331800.00,Online,East,Approved
L0452,Check completeness,2025-06-01 20:53:00,Chen,Mortgage,331800.00,Online,East,Approved
L0452,Assess credit,2025-06-03 01:46:00,Farah,Mortgage,331800.00,Online,East,Approved
L0452,Manual review,2025-06-04 20:12:00,Gil,Mortgage,331800.00,Online,East,Approved
L0452,Approve application,2025-06-05 06:38:00,Eli,Mortgage,331800.00,Online,East,Approved
L0452,Send offer,2025-06-05 12:50:00,Dana,Mortgage,331800.00,Online,East,Approved
L0452,Sign contract,2025-06-10 15:50:00,Ben,Mortgage,331800.00,Online,East,Approved
L0453,Submit application,2025-03-02 09:00:00,Chen,Personal,15600.00,Branch,North,Rejected
L0453,Check completeness,2025-03-03 00:08:00,Chen,Personal,15600.00,Branch,North,Rejected
L0453,Assess credit,2025-03-04 22:53:00,Farah,Personal,15600.00,Branch,North,Rejected
L0453,Reject application,2025-03-05 15:55:00,Eli,Personal,15600.00,Branch,North,Rejected
L0454,Submit application,2025-03-09 16:00:00,Ben,Personal,14700.00,Broker,East,Rejected
L0454,Check completeness,2025-03-10 01:51:00,Ben,Personal,14700.00,Broker,East,Rejected
L0454,Assess credit,2025-03-10 07:20:00,Eli,Personal,14700.00,Broker,East,Rejected
L0454,Reject application,2025-03-12 00:41:00,Farah,Personal,14700.00,Broker,East,Rejected
L0455,Submit application,2025-05-23 08:00:00,Ben,Auto,28400.00,Branch,North,Approved
L0455,Check completeness,2025-05-23 22:03:00,Ana,Auto,28400.00,Branch,North,Approved
L0455,Request documents,2025-05-23 23:12:00,Ana,Auto,28400.00,Branch,North,Approved
L0455,Receive documents,2025-05-25 15:48:00,Dana,Auto,28400.00,Branch,North,Approved
L0455,Assess credit,2025-05-26 21:52:00,Farah,Auto,28400.00,Branch,North,Approved
L0455,Approve application,2025-05-27 15:30:00,Eli,Auto,28400.00,Branch,North,Approved
L0455,Send offer,2025-05-27 20:25:00,Chen,Auto,28400.00,Branch,North,Approved
L0455,Sign contract,2025-06-03 10:22:00,Chen,Auto,28400.00,Branch,North,Approved
L0456,Submit application,2025-04-09 09:00:00,Ben,Personal,15500.00,Broker,North,Rejected
L0456,Check completeness,2025-04-10 01:08:00,Ana,Personal,15500.00,Broker,North,Rejected
L0456,Request documents,2025-04-10 04:12:00,Ana,Personal,15500.00,Broker,North,Rejected
L0456,Receive documents,2025-04-17 15:08:00,Chen,Personal,15500.00,Broker,North,Rejected
L0456,Request documents,2025-04-17 20:29:00,Ana,Personal,15500.00,Broker,North,Rejected
L0456,Receive documents,2025-04-21 23:35:00,Chen,Personal,15500.00,Broker,North,Rejected
L0456,Request documents,2025-04-22 01:59:00,Ana,Personal,15500.00,Broker,North,Rejected
L0456,Receive documents,2025-04-27 22:54:00,Ana,Personal,15500.00,Broker,North,Rejected
L0456,Assess credit,2025-04-29 19:00:00,Farah,Personal,15500.00,Broker,North,Rejected
L0456,Reject application,2025-05-01 00:06:00,Farah,Personal,15500.00,Broker,North,Rejected
L0457,Submit application,2025-02-23 08:00:00,Portal,Mortgage,217800.00,Online,East,Approved
L0457,Check completeness,2025-02-24 04:37:00,Ben,Mortgage,217800.00,Online,East,Approved
L0457,Assess credit,2025-02-24 21:18:00,Farah,Mortgage,217800.00,Online,East,Approved
L0457,Manual review,2025-02-26 21:48:00,Gil,Mortgage,217800.00,Online,East,Approved
L0457,Approve application,2025-02-27 14:13:00,Farah,Mortgage,217800.00,Online,East,Approved
L0457,Send offer,2025-02-27 17:57:00,Chen,Mortgage,217800.00,Online,East,Approved
L0457,Sign contract,2025-03-05 12:09:00,Chen,Mortgage,217800.00,Online,East,Approved
L0458,Submit application,2025-02-12 16:00:00,Portal,Personal,16900.00,Online,East,Approved
L0458,Check completeness,2025-02-13 04:50:00,Chen,Personal,16900.00,Online,East,Approved
L0458,Request documents,2025-02-13 06:07:00,Ben,Personal,16900.00,Online,East,Approved
L0458,Receive documents,2025-02-17 02:38:00,Dana,Personal,16900.00,Online,East,Approved
L0458,Assess credit,2025-02-17 13:29:00,Farah,Personal,16900.00,Online,East,Approved
L0458,Approve application,2025-02-18 04:10:00,Eli,Personal,16900.00,Online,East,Approved
L0458,Send offer,2025-02-18 08:19:00,Chen,Personal,16900.00,Online,East,Approved
L0458,Sign contract,2025-02-24 13:41:00,Chen,Personal,16900.00,Online,East,Approved
L0459,Submit application,2025-03-19 14:00:00,Ben,Auto,32300.00,Broker,West,Approved
L0459,Check completeness,2025-03-20 01:29:00,Ben,Auto,32300.00,Broker,West,Approved
L0459,Assess credit,2025-03-20 15:20:00,Farah,Auto,32300.00,Broker,West,Approved
L0459,Approve application,2025-03-21 03:26:00,Farah,Auto,32300.00,Broker,West,Approved
L0459,Send offer,2025-03-21 09:14:00,Chen,Auto,32300.00,Broker,West,Approved
L0459,Sign contract,2025-03-27 19:40:00,Ben,Auto,32300.00,Broker,West,Approved
L0460,Submit application,2025-05-22 11:00:00,Portal,Auto,11400.00,Online,West,Approved
L0460,Check completeness,2025-05-22 15:23:00,Chen,Auto,11400.00,Online,West,Approved
L0460,Assess credit,2025-05-23 14:26:00,Farah,Auto,11400.00,Online,West,Approved
L0460,Approve application,2025-05-24 10:38:00,Farah,Auto,11400.00,Online,West,Approved
L0460,Send offer,2025-05-24 11:55:00,Chen,Auto,11400.00,Online,West,Approved
L0460,Sign contract,2025-05-30 16:53:00,Ana,Auto,11400.00,Online,West,Approved
L0461,Submit application,2025-03-30 16:00:00,Portal,Personal,2500.00,Online,East,Approved
L0461,Check completeness,2025-03-31 12:22:00,Dana,Personal,2500.00,Online,East,Approved
L0461,Assess credit,2025-04-01 07:11:00,Eli,Personal,2500.00,Online,East,Approved
L0461,Approve application,2025-04-02 03:31:00,Eli,Personal,2500.00,Online,East,Approved
